This file is created from codes.ada routine supplied by A.Voegler together with the OPAL EOS.
The only reference found for Cowley's PF is in 2001A&A...374..265W:
  Cowley, C. R., 1998,  ftp://astro.lsa.umich.edu/pub/get/cowley/partition/bolpfn.f
NOTE: in 2013 this link does not exist any more.
  48   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      8.9940
  48   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     16.9080
  48   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     37.4800
  48   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     58.0000
  49   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      5.7860
  49   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     18.8700
  49   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     28.0440
  49   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     54.0000
  50   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      7.3440
  50   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     14.6320
  50   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     30.5030
  50   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     40.7350
  51   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      8.6420
  51   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     16.5300
  51   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     25.3000
  51   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     44.2000
  52   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      9.0100
  52   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     18.6000
  52   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     27.9600
  52   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     37.4200
  53   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     10.4510
  53   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     19.1310
  53   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     33.0000
  53   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     44.0000
  54   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     12.1300
  54   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     21.2100
  54   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     32.1000
  54   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     46.7000
  55   0    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000      3.8940
  55   1    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     25.1400
  55   2    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     33.3800
  55   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     48.0000
  56   0    1.000000    0.446259   -3.205646   -0.781312   -0.863880   -0.382129      5.2120
  56   1    2.000000    0.792029   -1.541363   -0.799597   -0.386775    0.000000     10.0040
  56   2    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000     35.8440
  56   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     47.1000
  57   0    4.000000    3.083800   -1.532235    0.232101    0.152828    0.000000      5.5770
  57   1    5.000000    3.204129   -0.877936    0.047094   -0.176693   -0.083353     11.0600
  57   2    4.000000    1.665735   -1.009531   -0.232470   -0.007238    0.005667     19.1770
  57   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     49.9500
  58   0    9.000000    5.202903   -1.983990    0.119673    0.179675    0.000000      5.5390
